percentage_time,cumulative_sec,self_sec,calls,self sec/call,total sec/call,name,class,function
0.0,51.33,0.0,5253028.0,0.0,0.0,"PreCalcValues::getMaxTtSize(Slice const&, ChannelType) const",PreCalcValues,getMaxTtSize
0.0,51.33,0.0,5253028.0,0.0,0.0,"PreCalcValues::getMinTtSize(Slice const&, ChannelType) const",PreCalcValues,getMinTtSize
0.0,51.33,0.0,3598581.0,0.0,0.0,"CABACWriter::xWriteTruncBinCode(unsigned int, unsigned int)",CABACWriter,xWriteTruncBinCode
0.0,51.33,0.0,3245784.0,0.0,0.0,"CU::canUseISP(CodingUnit const&, ComponentID)",CU,canUseISP
0.0,51.33,0.0,3232122.0,0.0,0.0,CodingStructure::getMotionInfo(Position const&),CodingStructure,getMotionInfo
0.0,51.33,0.0,2698484.0,0.0,0.0,InterSearch::xCalcPuMeBits(PredictionUnit&),InterSearch,xCalcPuMeBits
0.0,51.33,0.0,2678895.0,0.0,0.0,PartLevel::PartLevel(),PartLevel,PartLevel
0.0,51.33,0.0,2666893.0,0.0,0.0,BitEstimatorBase::isEncoding(),BitEstimatorBase,isEncoding
0.0,51.33,0.0,2561916.0,0.0,0.0,getMipSizeId(Size const&),no_class_function,getMipSizeId
0.0,51.33,0.0,2548493.0,0.0,0.0,PU::isLMCMode(unsigned int),PU,isLMCMode
0.0,51.33,0.0,2545040.0,0.0,0.0,TransformUnit::initData(),TransformUnit,initData
0.0,51.33,0.0,2520610.0,0.0,0.0,"TrQuant::xQuant(TransformUnit&, ComponentID const&, AreaBuf<int const> const&, int&, QpParam const&, Ctx const&)",TrQuant,xQuant
0.0,51.33,0.0,1812580.0,0.0,0.0,"DQIntern::RateEstimator::xSetSigSbbFracBits(FracBitsAccess const&, ChannelType)",DQIntern,RateEstimator::xSetSigSbbFracBits
0.0,51.33,0.0,1803434.0,0.0,0.0,"BitEstimatorBase::encodeRemAbsEP(unsigned int, unsigned int, unsigned int, int)",BitEstimatorBase,encodeRemAbsEP
0.0,51.33,0.0,1725090.0,0.0,0.0,"TrQuant::xDeQuant(TransformUnit const&, AreaBuf<int>&, ComponentID const&, QpParam const&)",TrQuant,xDeQuant
0.0,51.33,0.0,1694518.0,0.0,0.0,"getBcwWeight(unsigned char, unsigned char)",no_class_function,getBcwWeight
0.0,51.33,0.0,1464069.0,0.0,0.0,IntraPrediction::setReferenceArrayLengths(CompArea const&),IntraPrediction,setReferenceArrayLengths
0.0,51.33,0.0,1247671.0,0.0,0.0,Picture::getPredBuf(CompArea const&),Picture,getPredBuf
0.0,51.33,0.0,1221936.0,0.0,0.0,convertMvFixedToFloat(int),no_class_function,convertMvFixedToFloat
0.0,51.33,0.0,1157590.0,0.0,0.0,CABACWriter::mip_pred_mode(PredictionUnit const&),CABACWriter,mip_pred_mode
0.0,51.33,0.0,1153121.0,0.0,0.0,"CABACWriter::bdpcm_mode(CodingUnit const&, ComponentID)",CABACWriter,bdpcm_mode
0.0,51.33,0.0,1087444.0,0.0,0.0,"UnitBuf<short>::addAvg(UnitBuf<short const> const&, UnitBuf<short const> const&, ClpRngs const&, bool, bool)",UnitBuf<short>,addAvg
0.0,51.33,0.0,1076984.0,0.0,0.0,"InterSearch::predInterSearch(CodingUnit&, Partitioner&)::{lambda(Mv, bool)#1}::operator()(Mv, bool) const",InterSearch,predInterSearch
0.0,51.33,0.0,1007721.0,0.0,0.0,"UnitAreaRelative::UnitAreaRelative(UnitArea const&, UnitArea const&)",UnitAreaRelative,UnitAreaRelative
0.0,51.33,0.0,988001.0,0.0,0.0,"CU::isFirstTBInPredReg(CodingUnit const&, ComponentID, CompArea const&)",CU,isFirstTBInPredReg
0.0,51.33,0.0,988001.0,0.0,0.0,"CU::isPredRegDiffFromTB(CodingUnit const&, ComponentID)",CU,isPredRegDiffFromTB
0.0,51.33,0.0,951611.0,0.0,0.0,CompArea::lumaPos() const,CompArea,lumaPos
0.0,51.33,0.0,932288.0,0.0,0.0,"TrQuant::fwdTransformICT(TransformUnit const&, AreaBuf<short> const&, AreaBuf<short> const&, AreaBuf<short>&, AreaBuf<short>&, int)",TrQuant,fwdTransformICT
0.0,51.33,0.0,904396.0,0.0,0.0,"MatrixIntraPrediction::predictionUpsampling(int*, int const*) const",MatrixIntraPrediction,predictionUpsampling
0.0,51.33,0.0,903034.0,0.0,0.0,CU::divideTuInRows(CodingUnit const&),CU,divideTuInRows
0.0,51.33,0.0,849751.0,0.0,0.0,CodingUnit::getSbtTuSplit() const,CodingUnit,getSbtTuSplit
0.0,51.33,0.0,831278.0,0.0,0.0,CompStorage::create(Size const&),CompStorage,create
0.0,51.33,0.0,830014.0,0.0,0.0,"InterSearch::xCopyAMVPInfo(AMVPInfo*, AMVPInfo*)",InterSearch,xCopyAMVPInfo
0.0,51.33,0.0,807208.0,0.0,0.0,Partitioner::isSepTree(CodingStructure const&),Partitioner,isSepTree
0.0,51.33,0.0,806147.0,0.0,0.0,"UnitBuf<short>::copyFrom(UnitBuf<short const> const&, bool, bool) [clone .constprop.555]",UnitBuf<short>,copyFrom
0.0,51.33,0.0,783088.0,0.0,0.0,"MvField::setMvField(Mv const&, int)",MvField,setMvField
0.0,51.33,0.0,779722.0,0.0,0.0,"PU::getWideAngle(TransformUnit const&, unsigned int, ComponentID)",PU,getWideAngle
0.0,51.33,0.0,779722.0,0.0,0.0,TrQuant::getTransposeFlag(unsigned int),TrQuant,getTransposeFlag
0.0,51.33,0.0,779722.0,0.0,0.0,TrQuant::getLFNSTIntraMode(int),TrQuant,getLFNSTIntraMode
0.0,51.33,0.0,778701.0,0.0,0.0,"EncModeCtrl::xExtractFeatures(EncTestMode, CodingStructure&)",EncModeCtrl,xExtractFeatures
0.0,51.33,0.0,777955.0,0.0,0.0,DeriveCtx::CtxSkipFlag(CodingUnit const&),DeriveCtx,CtxSkipFlag
0.0,51.33,0.0,767560.0,0.0,0.0,Partitioner::setCUData(CodingUnit&),Partitioner,setCUData
0.0,51.33,0.0,767560.0,0.0,0.0,Partitioner::getSplitSeries() const,Partitioner,getSplitSeries
0.0,51.33,0.0,742686.0,0.0,0.0,"void simdFilter<(X86_VEXT)3, 4, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool)",no_class_function,void simdFilter
0.0,51.33,0.0,731790.0,0.0,0.0,"IbcHashMap::xxCalcBlockHash(short const*, int, int, int, unsigned int)",IbcHashMap,xxCalcBlockHash
0.0,51.33,0.0,699676.0,0.0,0.0,"CU::getSplitAtDepth(CodingUnit const&, unsigned int)",CU,getSplitAtDepth
0.0,51.33,0.0,682612.0,0.0,0.0,"PU::getDistScaleFactor(int const&, int const&, int const&, int const&)",PU,getDistScaleFactor
0.0,51.33,0.0,672469.0,0.0,0.0,"EncModeCtrl::tryModeMaster(EncTestMode const&, CodingStructure const&, Partitioner&)",EncModeCtrl,tryModeMaster
0.0,51.33,0.0,639485.0,0.0,0.0,"TU::getPrevTU(TransformUnit const&, ComponentID)",TU,getPrevTU
0.0,51.33,0.0,629776.0,0.0,0.0,CacheBlkInfoCtrl::getBlkInfo(UnitArea const&),CacheBlkInfoCtrl,getBlkInfo
0.0,51.33,0.0,604440.0,0.0,0.0,TransformUnit::getPcmbuf(ComponentID),TransformUnit,getPcmbuf
0.0,51.33,0.0,585075.0,0.0,0.0,PU::getCoLocatedIntraLumaMode(PredictionUnit const&),PU,getCoLocatedIntraLumaMode
0.0,51.33,0.0,556975.0,0.0,0.0,"EncCu::xCheckDQP(CodingStructure&, Partitioner&, bool)",EncCu,xCheckDQP
0.0,51.33,0.0,554388.0,0.0,0.0,"EncCu::xCheckChromaQPOffset(CodingStructure&, Partitioner&)",EncCu,xCheckChromaQPOffset
0.0,51.33,0.0,553606.0,0.0,0.0,CU::traverseTUs(CodingUnit const&),CU,traverseTUs
0.0,51.33,0.0,547368.0,0.0,0.0,"void simdFilterCopy<(X86_VEXT)3, false, true>(ClpRng const&, short const*, int, short*, int, int, int, bool)",no_class_function,void simdFilterCopy
0.0,51.33,0.0,535916.0,0.0,0.0,"InterSearch::xSetSearchRange(PredictionUnit const&, Mv const&, int, InterSearch::SearchRange&, InterSearch::IntTZSearchStruct&, RefPicList, int)",InterSearch,xSetSearchRange
0.0,51.33,0.0,486859.0,0.0,0.0,"CU::getISPSplitDim(int, int, PartSplit)",CU,getISPSplitDim
0.0,51.33,0.0,448206.0,0.0,0.0,"CU::isISPFirst(CodingUnit const&, CompArea const&, ComponentID)",CU,isISPFirst
0.0,51.33,0.0,432900.0,0.0,0.0,UnitBuf<short>::operator UnitBuf<short const>() const,UnitBuf<short>,operator UnitBuf<short const>
0.0,51.33,0.0,419076.0,0.0,0.0,"EncModeCtrl::nextMode(CodingStructure const&, Partitioner&)",EncModeCtrl,nextMode
0.0,51.33,0.0,417336.0,0.0,0.0,"PartLevel::PartLevel(PartSplit, std::vector<UnitArea, std::allocator<UnitArea> >&&)",PartLevel,PartLevel
0.0,51.33,0.0,407070.0,0.0,0.0,CU::getSbtIdx(unsigned char),CU,getSbtIdx
0.0,51.33,0.0,401200.0,0.0,0.0,"TUIntraSubPartitioner::canSplit(PartSplit, CodingStructure const&)",TUIntraSubPartitioner,canSplit
0.0,51.33,0.0,375887.0,0.0,0.0,CU::numSbtModeRdo(unsigned char),CU,numSbtModeRdo
0.0,51.33,0.0,370106.0,0.0,0.0,"void std::vector<EncTestMode, std::allocator<EncTestMode> >::_M_realloc_insert<EncTestMode>(__gnu_cxx::__normal_iterator<EncTestMode*, std::vector<EncTestMode, std::allocator<EncTestMode> > >, EncTestMode&&)",void std,"vector<EncTestMode, std::allocator<EncTestMode> >::_M_realloc_insert<EncTestMode>"
0.0,51.33,0.0,363937.0,0.0,0.0,PredictionUnit::operator=(MotionInfo const&),PredictionUnit,operator=
0.0,51.33,0.0,347635.0,0.0,0.0,"CU::getSbtInfo(unsigned char, unsigned char)",CU,getSbtInfo
0.0,51.33,0.0,346270.0,0.0,0.0,CU::addPUs(CodingUnit&),CU,addPUs
0.0,51.33,0.0,341201.0,0.0,0.0,"PU::isDiffMER(Position const&, Position const&, unsigned int)",PU,isDiffMER
0.0,51.33,0.0,337162.0,0.0,0.0,DeriveCtx::CtxPredModeFlag(CodingUnit const&),DeriveCtx,CtxPredModeFlag
0.0,51.33,0.0,329454.0,0.0,0.0,CABACWriter::cu_pred_data(CodingUnit const&),CABACWriter,cu_pred_data
0.0,51.33,0.0,327744.0,0.0,0.0,"void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)",void std,"vector<int, std::allocator<int> >::_M_realloc_insert<int const&>"
0.0,51.33,0.0,327623.0,0.0,0.0,"TUIntraSubPartitioner::nextPart(CodingStructure const&, bool)",TUIntraSubPartitioner,nextPart
0.0,51.33,0.0,321863.0,0.0,0.0,CABACWriter::adaptive_color_transform(CodingUnit const&),CABACWriter,adaptive_color_transform
0.0,51.33,0.0,321661.0,0.0,0.0,"TrQuant::invTransformICT(TransformUnit const&, AreaBuf<short>&, AreaBuf<short>&)",TrQuant,invTransformICT
0.0,51.33,0.0,316965.0,0.0,0.0,"PPS::getTileIdx(unsigned int, unsigned int) const",PPS,getTileIdx
0.0,51.33,0.0,315832.0,0.0,0.0,"PU::setAllAffineMvField(PredictionUnit&, MvField*, RefPicList)",PU,setAllAffineMvField
0.0,51.33,0.0,304772.0,0.0,0.0,"InterPrediction::xPrefetch(PredictionUnit&, UnitBuf<short>&, RefPicList, bool)",InterPrediction,xPrefetch
0.0,51.33,0.0,303080.0,0.0,0.0,"PU::isLMCModeEnabled(PredictionUnit const&, unsigned int)",PU,isLMCModeEnabled
0.0,51.33,0.0,298992.0,0.0,0.0,"RdCost::xCalcHADs2x2(short const*, short const*, int, int, int)",RdCost,xCalcHADs2x2
0.0,51.33,0.0,297674.0,0.0,0.0,"IntraPrediction::xGetPredValDc(AreaBuf<short const> const&, Size const&)",IntraPrediction,xGetPredValDc
0.0,51.33,0.0,296854.0,0.0,0.0,"AreaBuf<short>::linearTransform(int, int, int, bool, ClpRng const&)",AreaBuf<short>,linearTransform
0.0,51.33,0.0,284841.0,0.0,0.0,"Picture::getRecoBuf(UnitArea const&, bool)",Picture,getRecoBuf
0.0,51.33,0.0,280299.0,0.0,0.0,TransformUnit::getChromaAdj() const,TransformUnit,getChromaAdj
0.0,51.33,0.0,260358.0,0.0,0.0,"EncModeCtrl::xGetMinMaxQP(int&, int&, CodingStructure const&, Partitioner const&, int, SPS const&, PPS const&, PartSplit)",EncModeCtrl,xGetMinMaxQP
0.0,51.33,0.0,252462.0,0.0,0.0,Ctx::operator=(SubCtx&&),Ctx,operator=
0.0,51.33,0.0,252425.0,0.0,0.0,QTBTPartitioner::exitCurrSplit(),QTBTPartitioner,exitCurrSplit
0.0,51.33,0.0,252425.0,0.0,0.0,"std::vector<UnitArea, std::allocator<UnitArea> >::_M_fill_insert(__gnu_cxx::__normal_iterator<UnitArea*, std::vector<UnitArea, std::allocator<UnitArea> > >, unsigned long, UnitArea const&)",std,"vector<UnitArea, std::allocator<UnitArea> >::_M_fill_insert"
0.0,51.33,0.0,251742.0,0.0,0.0,CU::getSbtIdxFromSbtMode(unsigned char),CU,getSbtIdxFromSbtMode
0.0,51.33,0.0,243930.0,0.0,0.0,"void std::vector<Position, std::allocator<Position> >::_M_realloc_insert<Position const&>(__gnu_cxx::__normal_iterator<Position*, std::vector<Position, std::allocator<Position> > >, Position const&)",void std,"vector<Position, std::allocator<Position> >::_M_realloc_insert<Position const&>"
0.0,51.33,0.0,235745.0,0.0,0.0,CacheBlkInfoCtrl::getInter(UnitArea const&),CacheBlkInfoCtrl,getInter
0.0,51.33,0.0,235745.0,0.0,0.0,CacheBlkInfoCtrl::getBcwIdx(UnitArea const&),CacheBlkInfoCtrl,getBcwIdx
0.0,51.33,0.0,230222.0,0.0,0.0,"CU::getSbtMode(unsigned char, unsigned char)",CU,getSbtMode
0.0,51.33,0.0,230222.0,0.0,0.0,CU::getSbtPosFromSbtMode(unsigned char),CU,getSbtPosFromSbtMode
0.0,51.33,0.0,227259.0,0.0,0.0,allowLfnstWithMip(Size const&),no_class_function,allowLfnstWithMip
0.0,51.33,0.0,218925.0,0.0,0.0,"InterSearch::xGetSymbolFracBitsInter(CodingStructure&, Partitioner&)",InterSearch,xGetSymbolFracBitsInter
0.0,51.33,0.0,205377.0,0.0,0.0,"InterSearch::xGetAffineTemplateCost(PredictionUnit&, UnitBuf<short>&, UnitBuf<short>&, Mv*, int, int, RefPicList, int, bool&)",InterSearch,xGetAffineTemplateCost
0.0,51.33,0.0,205290.0,0.0,0.0,TUIntraSubPartitioner::exitCurrSplit(),TUIntraSubPartitioner,exitCurrSplit
0.0,51.33,0.0,205290.0,0.0,0.0,"std::vector<UnitArea, std::allocator<UnitArea> >::_M_default_append(unsigned long)",std,"vector<UnitArea, std::allocator<UnitArea> >::_M_default_append"
0.0,51.33,0.0,204060.0,0.0,0.0,CABACWriter::affine_amvr_mode(CodingUnit const&),CABACWriter,affine_amvr_mode
0.0,51.33,0.0,204060.0,0.0,0.0,CABACWriter::imv_mode(CodingUnit const&),CABACWriter,imv_mode
0.0,51.33,0.0,204060.0,0.0,0.0,CU::isBcwIdxCoded(CodingUnit const&),CU,isBcwIdxCoded
0.0,51.33,0.0,202157.0,0.0,0.0,"CU::isMinWidthPredEnabledForBlkSize(int, int)",CU,isMinWidthPredEnabledForBlkSize
0.0,51.33,0.0,201970.0,0.0,0.0,"InterSearch::skipSbtByRDCost(int, int, int, unsigned char, unsigned char, double, unsigned long, double, bool)",InterSearch,skipSbtByRDCost
0.0,51.33,0.0,201507.0,0.0,0.0,"CodingStructure::setDecomp(UnitArea const&, bool)",CodingStructure,setDecomp
0.0,51.33,0.0,199300.0,0.0,0.0,CU::getNumPUs(CodingUnit const&),CU,getNumPUs
0.0,51.33,0.0,196201.0,0.0,0.0,MatrixIntraPrediction::initPredBlockParams(Size const&),MatrixIntraPrediction,initPredBlockParams
0.0,51.33,0.0,195512.0,0.0,0.0,Picture::getPredBuf(UnitArea const&),Picture,getPredBuf
0.0,51.33,0.0,195492.0,0.0,0.0,"void simdFilter<(X86_VEXT)3, 4, true, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool)",no_class_function,void simdFilter
0.0,51.33,0.0,194913.0,0.0,0.0,"IntraSearch::xIntraCodingLumaISP(CodingStructure&, Partitioner&, double)",IntraSearch,xIntraCodingLumaISP
0.0,51.33,0.0,192703.0,0.0,0.0,"EncCu::xCalDebCost(CodingStructure&, Partitioner&, bool)",EncCu,xCalDebCost
0.0,51.33,0.0,191867.0,0.0,0.0,"CU::canUseLfnstWithISP(CompArea const&, ISPType)",CU,canUseLfnstWithISP
0.0,51.33,0.0,189113.0,0.0,0.0,CU::getSbtPos(unsigned char),CU,getSbtPos
0.0,51.33,0.0,187366.0,0.0,0.0,"void linTf_SSE_entry<(X86_VEXT)3, 8>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool)",no_class_function,void linTf_SSE_entry
0.0,51.33,0.0,171544.0,0.0,0.0,IntraSearch::findInterCUCost(CodingUnit&),IntraSearch,findInterCUCost
0.0,51.33,0.0,170026.0,0.0,0.0,"PU::getIntraChromaCandModes(PredictionUnit const&, unsigned int*)",PU,getIntraChromaCandModes
0.0,51.33,0.0,167434.0,0.0,0.0,CU::getValidBcwIdx(CodingUnit const&),CU,getValidBcwIdx
0.0,51.33,0.0,167088.0,0.0,0.0,"InterpolationFilter::weightedGeoBlk(PredictionUnit const&, unsigned int, unsigned int, ComponentID, unsigned char, UnitBuf<short>&, UnitBuf<short>&, UnitBuf<short>&)",InterpolationFilter,weightedGeoBlk
0.0,51.33,0.0,159859.0,0.0,0.0,"IntraSearch::ISPTestedModesInfo::getNumCompletedSubParts(ISPType, int)",IntraSearch,ISPTestedModesInfo::getNumCompletedSubParts
0.0,51.33,0.0,159621.0,0.0,0.0,"InterPrediction::weightedGeoBlk(PredictionUnit&, unsigned char, int, UnitBuf<short>&, UnitBuf<short>&, UnitBuf<short>&)",InterPrediction,weightedGeoBlk
0.0,51.33,0.0,144777.0,0.0,0.0,"CodingStructure::signalModeCons(PartSplit, Partitioner&, ModeType) const",CodingStructure,signalModeCons
0.0,51.33,0.0,144337.0,0.0,0.0,"InterSearch::xExtDIFUpSamplingH(AreaBuf<short const>*, bool)",InterSearch,xExtDIFUpSamplingH
0.0,51.33,0.0,140347.0,0.0,0.0,"PU::getAffineControlPointCand(PredictionUnit const&, MotionInfo*, bool*, int*, signed char, int, int, AffineMergeCtx&)",PU,getAffineControlPointCand
0.0,51.33,0.0,136466.0,0.0,0.0,"InterPrediction::motionCompensation(PredictionUnit&, RefPicList const&, bool, bool)",InterPrediction,motionCompensation
0.0,51.33,0.0,126736.0,0.0,0.0,TransformUnit::TransformUnit(UnitArea const&),TransformUnit,TransformUnit
0.0,51.33,0.0,126720.0,0.0,0.0,"EncAdaptiveLoopFilter::calcCovarianceCcAlf(short (*) [1], short const*, int, AlfFilterShape const&, int)",EncAdaptiveLoopFilter,calcCovarianceCcAlf
0.0,51.33,0.0,125394.0,0.0,0.0,CABACWriter::intra_luma_pred_modes(CodingUnit const&),CABACWriter,intra_luma_pred_modes
0.0,51.33,0.0,125394.0,0.0,0.0,CABACWriter::intra_chroma_pred_modes(CodingUnit const&),CABACWriter,intra_chroma_pred_modes
0.0,51.33,0.0,123078.0,0.0,0.0,CABACWriter::Ciip_flag(PredictionUnit const&),CABACWriter,Ciip_flag
0.0,51.33,0.0,121157.0,0.0,0.0,"EncModeCtrlMTnoRQT::checkSkipOtherLfnst(EncTestMode const&, CodingStructure*&, Partitioner&)",EncModeCtrlMTnoRQT,checkSkipOtherLfnst
0.0,51.33,0.0,117820.0,0.0,0.0,UnitArea::contains(UnitArea const&) const,UnitArea,contains
0.0,51.33,0.0,115624.0,0.0,0.0,"void invTransformCbCr<-1>(AreaBuf<short>&, AreaBuf<short>&)",no_class_function,void invTransformCbCr
0.0,51.33,0.0,112398.0,0.0,0.0,CU::isSbtMode(unsigned char),CU,isSbtMode
0.0,51.33,0.0,109736.0,0.0,0.0,UnitBuf<short>::subBuf(UnitArea const&),UnitBuf<short>,subBuf
0.0,51.33,0.0,106551.0,0.0,0.0,UnitArea::resizeTo(UnitArea const&),UnitArea,resizeTo
0.0,51.33,0.0,105126.0,0.0,0.0,"void simdFilter<(X86_VEXT)3, 4, true, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool)",no_class_function,void simdFilter
0.0,51.33,0.0,103935.0,0.0,0.0,"unsigned int updateCandList<unsigned int, 5ul>(unsigned int, double, static_vector<unsigned int, 5ul>&, static_vector<double, 5ul>&, unsigned long, int*)",no_class_function,unsigned int updateCandList
0.0,51.33,0.0,103142.0,0.0,0.0,"xDMVRSubPixelErrorSurface(bool, short*, short*, unsigned long*)",no_class_function,xDMVRSubPixelErrorSurface
0.0,51.33,0.0,103142.0,0.0,0.0,"InterPrediction::xinitMC(PredictionUnit&, ClpRngs const&)",InterPrediction,xinitMC
0.0,51.33,0.0,102165.0,0.0,0.0,"CU::canUseLfnstWithISP(CodingUnit const&, ChannelType)",CU,canUseLfnstWithISP
0.0,51.33,0.0,99979.0,0.0,0.0,"InterPrediction::xSubPuBio(PredictionUnit&, UnitBuf<short>&, RefPicList const&, UnitBuf<short>*)",InterPrediction,xSubPuBio
0.0,51.33,0.0,99650.0,0.0,0.0,CABACWriter::extend_ref_line(CodingUnit const&),CABACWriter,extend_ref_line
0.0,51.33,0.0,98488.0,0.0,0.0,"InterPrediction::xPad(PredictionUnit&, UnitBuf<short>&, RefPicList)",InterPrediction,xPad
0.0,51.33,0.0,94594.0,0.0,0.0,"CodingStructure::traverseTUs(UnitArea const&, ChannelType)",CodingStructure,traverseTUs
0.0,51.33,0.0,94503.0,0.0,0.0,"CABACWriter::mode_constraint(PartSplit, CodingStructure const&, Partitioner&, ModeType)",CABACWriter,mode_constraint
0.0,51.33,0.0,86786.0,0.0,0.0,EncModeCtrl::anyMode() const,EncModeCtrl,anyMode
0.0,51.33,0.0,80571.0,0.0,0.0,"UnitBuf<short>::addWeightedAvg(UnitBuf<short const> const&, UnitBuf<short const> const&, ClpRngs const&, unsigned char, bool, bool)",UnitBuf<short>,addWeightedAvg
0.0,51.33,0.0,80305.0,0.0,0.0,CodingUnit::CodingUnit(UnitArea const&),CodingUnit,CodingUnit
0.0,51.33,0.0,80305.0,0.0,0.0,PredictionUnit::PredictionUnit(UnitArea const&),PredictionUnit,PredictionUnit
0.0,51.33,0.0,80289.0,0.0,0.0,CU::allLumaCBFsAreZero(CodingUnit const&),CU,allLumaCBFsAreZero
0.0,51.33,0.0,79828.0,0.0,0.0,"TU::needsBlockSizeTrafoScale(TransformUnit const&, ComponentID const&)",TU,needsBlockSizeTrafoScale
0.0,51.33,0.0,79527.0,0.0,0.0,IntraSearch::xFinishISPModes(),IntraSearch,xFinishISPModes
0.0,51.33,0.0,78564.0,0.0,0.0,CABACWriter::intra_chroma_lmc_mode(PredictionUnit const&),CABACWriter,intra_chroma_lmc_mode
0.0,51.33,0.0,78564.0,0.0,0.0,"PU::getLMSymbolList(PredictionUnit const&, int*)",PU,getLMSymbolList
0.0,51.33,0.0,74909.0,0.0,0.0,CodingStructure::getMotionBuf(Area const&) const,CodingStructure,getMotionBuf
0.0,51.33,0.0,68824.0,0.0,0.0,"CABACWriter::ref_idx(PredictionUnit const&, RefPicList)",CABACWriter,ref_idx
0.0,51.33,0.0,65681.0,0.0,0.0,"InterSearch::xReadBufferedUniMv(PredictionUnit&, RefPicList, int, Mv&, Mv&, bool&, unsigned int&, unsigned long&)",InterSearch,xReadBufferedUniMv
0.0,51.33,0.0,62585.0,0.0,0.0,"InterSearch::xSymmetricMotionEstimation(PredictionUnit&, UnitBuf<short>&, Mv&, Mv&, RefPicList, MvField&, MvField&, unsigned long&, int, bool&)",InterSearch,xSymmetricMotionEstimation
0.0,51.33,0.0,59532.0,0.0,0.0,"InterSearch::xCopyAffineAMVPInfo(AffineAMVPInfo&, AffineAMVPInfo&)",InterSearch,xCopyAffineAMVPInfo
0.0,51.33,0.0,58900.0,0.0,0.0,CABACWriter::affine_flag(CodingUnit const&),CABACWriter,affine_flag
0.0,51.33,0.0,58900.0,0.0,0.0,CABACWriter::inter_pred_idc(PredictionUnit const&),CABACWriter,inter_pred_idc
0.0,51.33,0.0,56217.0,0.0,0.0,"AlfCovariance::getClipMax(AlfFilterShape const&, int*) const",AlfCovariance,getClipMax
0.0,51.33,0.0,55556.0,0.0,0.0,"AlfCovariance::reduceClipCost(AlfFilterShape const&, int*) const",AlfCovariance,reduceClipCost
0.0,51.33,0.0,55125.0,0.0,0.0,AlfCovariance::calculateError(int const*) const,AlfCovariance,calculateError
0.0,51.33,0.0,55125.0,0.0,0.0,"AlfCovariance::gnsSolveByChol(int const*, double*, int) const",AlfCovariance,gnsSolveByChol
0.0,51.33,0.0,52607.0,0.0,0.0,"IntraPrediction::switchBuffer(PredictionUnit const&, ComponentID, AreaBuf<short>, short*)",IntraPrediction,switchBuffer
0.0,51.33,0.0,52590.0,0.0,0.0,"void std::__insertion_sort<IntraSearch::ModeInfoWithCost*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(IntraSearch::ModeInfoWithCost, IntraSearch::ModeInfoWithCost)> >(IntraSearch::ModeInfoWithCost*, IntraSearch::ModeInfoWithCost*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(IntraSearch::ModeInfoWithCost, IntraSearch::ModeInfoWithCost)>)",void std,"__insertion_sort<IntraSearch::ModeInfoWithCost*, __gnu_cxx::__ops::_Iter_comp_iter<bool "
0.0,51.33,0.0,52590.0,0.0,0.0,"void std::__merge_sort_with_buffer<IntraSearch::ModeInfoWithCost*, IntraSearch::ModeInfoWithCost*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(IntraSearch::ModeInfoWithCost, IntraSearch::ModeInfoWithCost)> >(IntraSearch::ModeInfoWithCost*, IntraSearch::ModeInfoWithCost*, IntraSearch::ModeInfoWithCost*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(IntraSearch::ModeInfoWithCost, IntraSearch::ModeInfoWithCost)>)",void std,"__merge_sort_with_buffer<IntraSearch::ModeInfoWithCost*, IntraSearch::ModeInfoWithCost*, __gnu_cxx::__ops::_Iter_comp_iter<bool "
